species,replicate,individual,site,age,age_exact,date,start_end,census,interval,year,year_div,segment,node_below,node_above,stem_weight,leaf_weight,root_weight,diameter_1,diameter_2,diameter_3,total_stem_weight,total_leaf_weight,total_plant_weight,height,notes
HEPU,806,HEPU_806,Waratah2003,9,9,15-May-12,start,2,1,2012,2012,2,1,2,,,,2.04,,,,,,,
HEPU,806,HEPU_806,Waratah2003,9,9,24-May-13,end,17,,2013,2013,2,1,2,943.3,197.9,,2.45,,,1450.6,485.2,1935.8,,
HEPU,806,HEPU_806,Waratah2003,9,9,15-May-12,start,2,1,2012,2012,3,2,3,,,,1.61,,,,,,,
HEPU,806,HEPU_806,Waratah2003,9,9,24-May-13,end,17,,2013,2013,3,2,3,412.7,54,,1.75,,,507.3,287.3,794.6,,
HEPU,806,HEPU_806,Waratah2003,9,9,15-May-12,start,2,1,2012,2012,4,3,4,,,,0.7,,,,,,,
HEPU,806,HEPU_806,Waratah2003,9,9,24-May-13,end,17,,2013,2013,4,3,4,76.4,180.7,,1.02,,,94.6,233.3,327.9,,
HEPU,806,HEPU_806,Waratah2003,9,9,15-May-12,start,2,1,2012,2012,5,4,5,,,,0.43,,,,,,,
HEPU,806,HEPU_806,Waratah2003,9,9,24-May-13,end,17,,2013,2013,5,4,5,18.2,52.6,,0.6,,,18.2,52.6,70.8,,
HEPU,806,HEPU_806,Waratah2003,9,9,24-May-13,end,17,,2013,2013,shed,,,186.1,,,,,,,,,,
HEPU,807,HEPU_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,1,0,1,,,,2.13,2.36,2.1,,,,650,
HEPU,807,HEPU_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,1,0,1,1189.9,129.9,,2.39,2.34,2.34,1556.6,259,1815.6,680,
HEPU,807,HEPU_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,2,1,2,,,,1.5,,,,,,,
HEPU,807,HEPU_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,2,1,2,315.7,42,,1.61,,,366.7,129.1,495.8,,
HEPU,807,HEPU_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,3,2,3,,,,0.84,,,,,,,
HEPU,807,HEPU_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,3,2,3,49.2,69.1,,0.88,,,51,87.1,138.1,,
HEPU,807,HEPU_807,Waratah2003,9,9,17-May-12,start,2,1,2012,2012,4,3,4,,,,,,,,,,,
HEPU,807,HEPU_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,4,3,4,1.8,18,,0.4,,,1.8,18,19.8,,
HEPU,807,HEPU_807,Waratah2003,9,9,17-May-13,end,17,,2013,2013,shed,,,179,,,,,,,,,,
HEPU,901,HEPU_901,Basin1981,32,32,31-May-12,start,3,,2012,2012,1,0,1,,,,3.25,3.04,3.18,,,,820,
HEPU,901,HEPU_901,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1,0,1,2115,0,,3.31,3.42,3.38,5180,0,5180,1090,
HEPU,901,HEPU_901,Basin1981,32,32,31-May-12,start,3,,2012,2012,2,1,2,,,,2.49,,,,,,,
HEPU,901,HEPU_901,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,2,1,2,2150,0,,2.62,,,3065,0,3065,,
HEPU,901,HEPU_901,Basin1981,32,32,31-May-12,start,3,,2012,2012,3,2,3,,,,2.4,,,,,,,
HEPU,901,HEPU_901,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,3,2,3,915,0,,2.31,,,915,0,915,,
HEPU,902,HEPU_902,Basin1981,32,32,31-May-12,start,3,,2012,2012,1,0,1,,,,2.11,2.35,2.18,,,,715,
HEPU,902,HEPU_902,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1,0,1,1224.4,0,,2.55,2,2.32,1493.8,0,1493.8,815,
HEPU,902,HEPU_902,Basin1981,32,32,31-May-12,start,3,,2012,2012,2,1,2,,,,1.23,,,,,,,
HEPU,902,HEPU_902,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,2,1,2,269.4,0,,1.24,,,269.4,0,269.4,,
HEPU,903,HEPU_903,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,1,0,1,,,,3.05,2.86,2.89,,,,460,
HEPU,903,HEPU_903,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,1,0,1,1980,0,,3.02,2.99,2.84,2672.1,0,2672.1,770,
HEPU,903,HEPU_903,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,2,1,2,,,,1.43,,,,,,,
HEPU,903,HEPU_903,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,2,1,2,523.3,0,,1.42,,,692.1,0,692.1,,
HEPU,903,HEPU_903,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,3,2,3,,,,0.93,,,,,,,
HEPU,903,HEPU_903,Basin1981,32,32,6-Jun-13,end,18,,2013,2013,3,2,3,168.8,0,,0.95,,,168.8,0,168.8,,
HEPU,904,HEPU_904,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,1,0,1,,,,2.22,2.12,2.14,,,,715,
HEPU,904,HEPU_904,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,1,0,1,5950,0,,3.92,4.03,4.37,7920.5,0,7920.5,710,
HEPU,904,HEPU_904,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,2,1,2,,,,2.22,,,,,,,
HEPU,904,HEPU_904,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,2,1,2,1353.7,0,,2.12,2.11,2.27,1970.5,0,1970.5,,
HEPU,904,HEPU_904,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,3,2,3,,,,1.72,,,,,,,
HEPU,904,HEPU_904,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,3,2,3,369.6,0,,1.8,,,616.8,0,616.8,,
HEPU,904,HEPU_904,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,4,3,4,,,,1.19,,,,,,,
HEPU,904,HEPU_904,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,4,3,4,247.2,0,,1.17,,,247.2,0,247.2,,
HEPU,905,HEPU_905,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,1,0,1,,,,2.7,2.82,2.72,,,,1060,
HEPU,905,HEPU_905,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,1,0,1,2817.6,0,,2.88,3.14,3.05,5487.2,0,5487.2,905,
HEPU,905,HEPU_905,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,2,1,2,,,,1.97,,,,,,,
HEPU,905,HEPU_905,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,2,1,2,1810,0,,2.16,,,2669.6,0,2669.6,,
HEPU,905,HEPU_905,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,3,2,3,,,,1.58,,,,,,,
HEPU,905,HEPU_905,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,3,2,3,394.5,0,,1.8,,,859.6,0,859.6,,
HEPU,905,HEPU_905,Basin1981,32,32,7-Jun-12,start,3,,2012,2012,4,3,4,,,,1.23,,,,,,,
HEPU,905,HEPU_905,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,4,3,4,465.1,0,,1.46,,,465.1,0,465.1,,
HEPU,906,HEPU_906,Basin1981,32,32,8-Jun-12,start,3,,2012,2012,1,0,1,,,,6.45,6.28,6.45,,,,1020,
HEPU,906,HEPU_906,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,1,0,1,7340,0,,6.31,6.31,6.72,13221.9,0,13221.9,1010,
HEPU,906,HEPU_906,Basin1981,32,32,8-Jun-12,start,3,,2012,2012,2,1,2,,,,3.28,,,,,,,
HEPU,906,HEPU_906,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,2,1,2,4600,0,,3.26,,,5881.9,0,5881.9,,
HEPU,906,HEPU_906,Basin1981,32,32,8-Jun-12,start,3,,2012,2012,3,2,3,,,,2.44,,,,,,,
HEPU,906,HEPU_906,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,3,2,3,760,0,,2.49,,,1281.9,0,1281.9,,
HEPU,906,HEPU_906,Basin1981,32,32,8-Jun-12,start,3,,2012,2012,4,3,4,,,,1.75,,,,,,,
HEPU,906,HEPU_906,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,4,3,4,521.9,0,,1.76,,,521.9,0,521.9,,
HEPU,907,HEPU_907,Basin1981,32,32,8-Jun-12,start,3,,2012,2012,1,0,1,,,,4.27,4.24,4.27,,,,985,
HEPU,907,HEPU_907,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,1,0,1,6880,0,,4.32,4.42,4.4,10433.6,0,10433.6,820,
HEPU,907,HEPU_907,Basin1981,32,32,8-Jun-12,start,3,,2012,2012,2,1,2,,,,2.67,,,,,,,
HEPU,907,HEPU_907,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,2,1,2,2990,0,,2.83,,,3553.6,0,3553.6,,
HEPU,907,HEPU_907,Basin1981,32,32,8-Jun-12,start,3,,2012,2012,3,2,3,,,,1.79,,,,,,,
HEPU,907,HEPU_907,Basin1981,32,32,11-Jun-13,end,18,,2013,2013,3,2,3,563.6,0,,1.82,,,563.6,0,563.6,,
HEPU,B-01,HEPU_B-01,baby,0.1,0.1,22-Jan-14,start,25,,2013,2013,1,0,1,11.6,32.4,,0.53,0.58,,11.6,32.4,44,75,
HEPU,B-02,HEPU_B-02,baby,0.1,0.1,22-Jan-14,start,25,,2013,2013,1,0,1,16.4,35.3,,0.59,0.53,,16.4,35.3,51.7,115,
HEPU,B-03,HEPU_B-03,baby,0.1,0.1,22-Jan-14,start,25,,2013,2013,1,0,1,25.6,80.3,,0.57,0.61,,25.6,80.3,105.9,116,
HEPU,B-04,HEPU_B-04,baby,0.1,0.1,22-Jan-14,start,25,,2013,2013,1,0,1,7,22,,0.49,0.52,,7,22,29,56,
LEES,1,LEES_001,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,1,0,1,,,,3.68,3.4,3.54,,,,255,
LEES,1,LEES_001,Basin2005,7,7,9-May-13,end,17,,2013,2013,1,0,1,1510.1,796.7,,4.22,4.27,4.36,2862.2,2363.6,5225.8,342,
LEES,1,LEES_001,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.94,,,,,,,
LEES,1,LEES_001,Basin2005,7,7,9-May-13,end,17,,2013,2013,2,1,2,875.5,836.5,,3.06,,,1352.1,1566.9,2919,,
LEES,1,LEES_001,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,3,2,3,,,,1.29,,,,,,,
LEES,1,LEES_001,Basin2005,7,7,9-May-13,end,17,,2013,2013,3,2,3,413.1,559.3,,2.08,,,476.6,730.4,1207,,
LEES,1,LEES_001,Basin2005,7,7,16-Mar-12,start,1,1,2012,2012,4,3,4,,,,,,,,,,,
LEES,1,LEES_001,Basin2005,7,7,9-May-13,end,17,,2013,2013,4,3,4,63.5,171.1,,1.09,,,63.5,171.1,234.6,,
LEES,2,LEES_002,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,1,0,1,,,,1.89,1.99,1.87,,,,225,
LEES,2,LEES_002,Basin2005,7,7,14-May-13,end,17,,2013,2013,1,0,1,365.9,9.9,,2.09,2.25,2.09,417.7,177.4,595.1,250,
LEES,2,LEES_002,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,2,1,2,,,,0.85,,,,,,,
LEES,2,LEES_002,Basin2005,7,7,14-May-13,end,17,,2013,2013,2,1,2,37.7,98.2,,1.05,,,51.8,167.5,219.3,,
LEES,2,LEES_002,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,3,2,3,,,,,,,,,,,
LEES,2,LEES_002,Basin2005,7,7,14-May-13,end,17,,2013,2013,3,2,3,14.1,69.3,,0.75,,,14.1,69.3,83.4,,
LEES,3,LEES_003,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,1,0,1,,,,3.05,3.07,3.01,,,,280,
LEES,3,LEES_003,Basin2005,7,7,14-May-13,end,17,,2013,2013,1,0,1,1107.7,302.6,,3.55,3.53,3.47,1270.8,542.7,1813.5,305,
LEES,3,LEES_003,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.43,,,,,,,
LEES,3,LEES_003,Basin2005,7,7,14-May-13,end,17,,2013,2013,2,1,2,134.1,121.2,,1.46,,,163.1,240.1,403.2,,
LEES,3,LEES_003,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,3,2,3,,,,,,,,,,,
LEES,3,LEES_003,Basin2005,7,7,14-May-13,end,17,,2013,2013,3,2,3,29,118.9,,0.87,,,29,118.9,147.9,,
LEES,3,LEES_003,Basin2005,7,7,14-May-13,end,17,,2013,2013,shed,,,28.9,,,,,,,,,,
LEES,4,LEES_004,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,1,0,1,,,,3.11,3.1,3.08,,,,385,
LEES,4,LEES_004,Basin2005,7,7,14-May-13,end,17,,2013,2013,1,0,1,1105.6,48.1,,3.68,3.68,3.6,1915.4,573.3,2488.7,425,
LEES,4,LEES_004,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,2,1,2,,,,2.81,,,,,,,
LEES,4,LEES_004,Basin2005,7,7,14-May-13,end,17,,2013,2013,2,1,2,522.6,110.6,,2.84,,,809.8,525.2,1335,,
LEES,4,LEES_004,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,3,2,3,,,,1.11,,,,,,,
LEES,4,LEES_004,Basin2005,7,7,14-May-13,end,17,,2013,2013,3,2,3,266.6,346.8,,1.75,,,287.2,414.6,701.8,,
LEES,4,LEES_004,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,4,3,4,,,,,,,,,,,
LEES,4,LEES_004,Basin2005,7,7,14-May-13,end,17,,2013,2013,4,3,4,20.6,67.8,,0.88,,,20.6,67.8,88.4,,
LEES,4,LEES_004,Basin2005,7,7,14-May-13,end,17,,2013,2013,shed,,,151.7,,,,,,,,,,
LEES,5,LEES_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,1,0,1,,,,2.22,2.23,2.22,,,,395,
LEES,5,LEES_005,Basin2005,7,7,9-May-13,end,17,,2013,2013,1,0,1,932.6,159,,2.64,2.85,2.6,1290.3,531.8,1822.1,460,
LEES,5,LEES_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.66,,,,,,,
LEES,5,LEES_005,Basin2005,7,7,9-May-13,end,17,,2013,2013,2,1,2,269.9,128.7,,1.68,,,357.7,372.8,730.5,,
LEES,5,LEES_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,3,2,3,,,,0.92,,,,,,,
LEES,5,LEES_005,Basin2005,7,7,9-May-13,end,17,,2013,2013,3,2,3,35.9,74.8,,1.19,,,87.8,244.1,331.9,,
LEES,5,LEES_005,Basin2005,7,7,22-Mar-12,start,1,1,2012,2012,4,3,4,,,,,,,,,,,
LEES,5,LEES_005,Basin2005,7,7,9-May-13,end,17,,2013,2013,4,3,4,51.9,169.3,,1.14,,,51.9,169.3,221.2,,"1.02 when dry, so 1.14 probably accurate, although  stands out on plot"
LEES,5,LEES_005,Basin2005,7,7,9-May-13,end,17,,2013,2013,shed,,,23.4,,,,,,,,,,
LEES,6,LEES_006,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,1,0,1,,,,4.09,,,,,,254,
LEES,6,LEES_006,Basin2005,7,7,14-May-13,end,17,,2013,2013,1,0,1,1059.6,482,,4.29,4.39,4.31,2503.6,1270.3,3773.9,280,
LEES,6,LEES_006,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,2,1,2,,,,,,,,,,,
LEES,6,LEES_006,Basin2005,7,7,14-May-13,end,17,,2013,2013,2,1,2,1196.5,579.7,,3.08,,,1444,788.3,2232.3,,
LEES,6,LEES_006,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,3,2,3,,,,1.68,,,,,,,
LEES,6,LEES_006,Basin2005,7,7,14-May-13,end,17,,2013,2013,3,2,3,222.8,121.3,,2.03,,,247.5,208.6,456.1,,
LEES,6,LEES_006,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,4,3,4,,,,,,,,,,,
LEES,6,LEES_006,Basin2005,7,7,14-May-13,end,17,,2013,2013,4,3,4,24.7,87.3,,1.02,,,24.7,87.3,112,,
LEES,6,LEES_006,Basin2005,7,7,14-May-13,end,17,,2013,2013,shed,,,72.6,,,,,,,,,,
LEES,7,LEES_007,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,1,0,1,,,,2.94,3.01,2.97,,,,305,
LEES,7,LEES_007,Basin2005,7,7,9-May-13,end,17,,2013,2013,1,0,1,1192.9,305.3,,3.31,3.35,3.31,1430.8,526.7,1957.5,333,
LEES,7,LEES_007,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,2,1,2,,,,1.46,,,,,,,
LEES,7,LEES_007,Basin2005,7,7,9-May-13,end,17,,2013,2013,2,1,2,219.8,141,,1.6,,,237.9,221.4,459.3,,
LEES,7,LEES_007,Basin2005,7,7,23-Mar-12,start,1,1,2012,2012,3,2,3,,,,,,,,,,,
LEES,7,LEES_007,Basin2005,7,7,9-May-13,end,17,,2013,2013,3,2,3,18.1,80.4,,1.01,,,18.1,80.4,98.5,,
LEES,7,LEES_007,Basin2005,7,7,9-May-13,end,17,,2013,2013,shed,,,8.9,,,,,,,,,,
LEES,102,LEES_102,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,1,0,1,,,,0.32,,,,,,30,
LEES,102,LEES_102,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,1,0,1,26.1,44.8,,0.77,0.75,0.86,30.5,78.9,109.4,73,
LEES,102,LEES_102,Waratah2011,1.4,1.4,3-May-12,start,2,1,2012,2012,2,1,2,,,,,,,,,,,
LEES,102,LEES_102,Waratah2011,1.4,1.4,31-May-13,end,17,,2013,2013,2,1,2,4.4,34.1,,0.59,,,4.4,34.1,38.5,,"numbers a bit unusual, so compared bags and map and all looks good"
LEES,110,LEES_110,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,1,0,1,,,,0.51,,,,,,35,possible LEMC
LEES,110,LEES_110,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,1,0,1,45.1,28.1,,1.4,1.42,1.37,112.1,197,309.1,126,possible LEMC
LEES,110,LEES_110,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,2,1,2,,,,,,,,,,,possible LEMC
LEES,110,LEES_110,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,2,1,2,49.1,123.4,,1.08,,,67,168.9,235.9,,possible LEMC
LEES,110,LEES_110,Waratah2011,1.4,1.4,15-Jun-12,start,3,1,2012,2012,3,2,3,,,,,,,,,,,possible LEMC
LEES,110,LEES_110,Waratah2011,1.4,1.4,13-Jun-13,end,18,,2013,2013,3,2,3,17.9,45.5,,0.84,,,17.9,45.5,63.4,,possible LEMC
LEES,114,LEES_114,Waratah2011,1.4,1.4,9-Aug-12,start,5,0.8,2012,2012,1,0,1,,,,0.56,,,,,,45,
LEES,114,LEES_114,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,1,0,1,50,68.2,,1.1,1.11,1.1,58.5,95,153.5,69,
LEES,114,LEES_114,Waratah2011,1.4,1.4,9-Aug-12,start,5,0.8,2012,2012,2,1,2,,,,,,,,,,,
LEES,114,LEES_114,Waratah2011,1.4,1.4,4-Jun-13,end,17,,2013,2013,2,1,2,8.5,26.8,,0.7,,,8.5,26.8,35.3,,
LEES,151,LEES_151,Waratah2011,1.4,1.4,21-Jan-14,start,25,,2013,2013,1,0,1,863.1,1490.4,,2.61,2.71,2.55,,,,313,
LEES,152,LEES_152,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.59,1.41,1.57,,,,165,
LEES,152,LEES_152,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,701.5,730.3,,2.39,2.63,2.36,,,,312,
LEES,152,LEES_152,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,113.6,215.9,,1.22,,,,,,,
LEES,152,LEES_152,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,3,2,3,21.7,70.1,,0.85,,,,,,,
LEES,153,LEES_153,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.62,1.66,1.68,,,,270,
LEES,153,LEES_153,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,1556.1,540.8,,3.45,3.64,3.45,,,,478,
LEES,153,LEES_153,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,2,1,2,,,,1.36,,,,,,,
LEES,153,LEES_153,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,1134.4,2125.9,,2.56,,,,,,,
LEES,153,LEES_153,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,3,2,3,153.1,289.7,,1.39,,,,,,,
LEES,153,LEES_153,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,4,3,4,19.4,86.1,,0.77,,,,,,,
LEES,155,LEES_155,Waratah2011,2.4,2.4,14-Jun-13,start,19,1,2013,2013,1,0,1,,,,0.5,0.53,0.58,,,,55,
LEES,155,LEES_155,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,1,0,1,33.1,18.5,,0.74,0.77,0.87,,,,100,
LEES,155,LEES_155,Waratah2011,2.4,2.4,30-Jul-14,end,30,,2014,2014,2,1,2,14.5,83.2,,0.65,,,,,,,
LEES,156,LEES_156,Waratah2011,2.4,2.4,18-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.07,1.15,1.09,,,,158,
LEES,156,LEES_156,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,419.7,218.3,,2.55,2.38,2.37,,,,360,
LEES,156,LEES_156,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,306.5,454.5,,1.75,,,,,,,
LEES,156,LEES_156,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,3,2,3,37.2,84.8,,1.1,,,,,,,
LEES,156,LEES_156,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,4,3,4,22.6,67,,0.58,,,,,,,
LEES,157,LEES_157,Waratah2011,2.4,2.4,18-Jun-13,start,19,1,2013,2013,1,0,1,,,,1.4,1.34,1.39,,,,218,
LEES,157,LEES_157,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,1,0,1,621.7,507.1,,2.03,1.95,2.21,,,,343,
LEES,157,LEES_157,Waratah2011,2.4,2.4,31-Jul-14,end,30,,2014,2014,2,1,2,100.7,198.8,,1.12,,,,,,,
xx,303,LEES_303,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.21,,,,,,24,
xx,303,LEES_303,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.41,0.35,,,,,48,
xx,304,LEES_304,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,0.18,,,,,,24,
xx,305,LEES_305,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,,,,,,,15,
xx,306,LEES_306,Wilunga2012,0.5,0.5,27-Sep-13,mid01,21,0.33,2013,2013.2,,,,,,,,,,,,,16,
xx,307,LEES_307,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.42,,,,,,30,
xx,307,LEES_307,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.63,0.65,,,,,70,
xx,308,LEES_308,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.47,,,,,,28,
xx,308,LEES_308,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.63,0.56,,,,,67,
xx,309,LEES_309,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.44,,,,,,37,
xx,310,LEES_310,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.42,,,,,,28,
xx,311,LEES_311,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.39,,,,,,23,
xx,311,LEES_311,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.38,0.43,,,,,35,
xx,312,LEES_312,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.39,,,,,,25,
xx,312,LEES_312,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.33,0.32,,,,,38,
xx,313,LEES_313,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.39,,,,,,18,
xx,313,LEES_313,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.29,0.28,,,,,30,
xx,314,LEES_314,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.32,,,,,,22,
xx,314,LEES_314,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.28,0.29,,,,,37,
xx,315,LEES_315,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.42,,,,,,28,
xx,315,LEES_315,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.45,0.43,,,,,43,
xx,316,LEES_316,Wilunga2012,0.5,0.5,3-Oct-13,mid01,21,0.33,2013,2013.2,,,,,,,0.34,,,,,,25,
xx,316,LEES_316,Wilunga2012,0.85,0.85,21-Jan-14,mid02,25,0.5,2013,2013.3,,,,,,,0.28,0.3,,,,,36,
LEES,401,LEES_401,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,1,0,1,,,166,1.36,1.46,1.36,,,,155,
LEES,401,LEES_401,Basin2007,5,5,3-May-13,end,17,,2013,2013,1,0,1,351.8,215.6,166,2.03,2,2.07,550.3,767.9,1318.2,235,
LEES,401,LEES_401,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,2,1,2,,,,0.94,,,,,,,
LEES,401,LEES_401,Basin2007,5,5,3-May-13,end,17,,2013,2013,2,1,2,153.2,398.1,,1.64,,,198.5,552.3,750.8,,
LEES,401,LEES_401,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,3,2,3,,,,,,,,,,,
LEES,401,LEES_401,Basin2007,5,5,3-May-13,end,17,,2013,2013,3,2,3,45.3,154.2,,0.94,,,45.3,154.2,199.5,,
LEES,402,LEES_402,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,1,0,1,,,70.1,1.29,1.24,1.2,,,,152,
LEES,402,LEES_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,1,0,1,204.6,9.8,70.1,1.65,1.52,1.61,285.5,241.1,526.6,175,
LEES,402,LEES_402,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,2,1,2,,,,0.7,,,,,,,
LEES,402,LEES_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,2,1,2,70.1,186.7,,1.47,,,80.9,231.3,312.2,,
LEES,402,LEES_402,Basin2007,5,5,20-Apr-12,start,2,1,2012,2012,3,2,3,,,,,,,,,,,
LEES,402,LEES_402,Basin2007,5,5,3-May-13,end,17,,2013,2013,3,2,3,10.8,44.6,,0.76,,,10.8,44.6,55.4,,
