"site","species","individual","start_end","age","aborted_ovule_count","accessory_costs","accessory_costs_using_seedweight","accessory_inv","all_leaf_and_repro_inv","all_leaf_inv","choosiness","cone_count","count_per_length","diameter","diameter_0","discarded_costs","discarded_inv","embryo_endo_costs","embryo_endo_inv","embryo_endo_size","flower_inv","fruit_costs","fruit_inv","gross_inv","growth_height","growth_inv","growth_leaf","growth_leaf_area","growth_leaf_neg","growth_leaf_pos","growth_leaf_prop_no_accessory","growth_shoot_length","growth_stem","growth_stem_area","growth_stem_diameter","height","height_0","inflorescence_count","leaf_area","leaf_area_0","leaf_inv_gross","leaf_replacement","leaf_repro_inv","leaf_shed","leaf_size","leaf_weight","leaf_weight_0","lifespan","LMA","lvs_end","lvs_end_count","lvs_end_length","mature","maturity","ovule_count","ovule_per_ovary","pack_disp_success_inv","packaging_dispersal_costs","packaging_dispersal_costs_temp","pollen_attract_costs","pollen_set","postpollen_aborted_costs","postpollen_aborted_count","postpollen_aborted_inv","postpollen_all_costs","postpollen_all_inv","postpollen_count","postpollen_temp_inv","prepollen_all_costs","prepollen_all_inv","prepollen_costs_from_pack_disp_tissues","prepollen_costs_from_seed_tissues","prepollen_count","prepollen_count_aborted_preflowering","prepollen_count_reach_flowering","prepollen_discarded_costs","prepollen_discarded_inv","prepollen_inv_aborted_preflowering","prepollen_inv_from_aborted_dispersal","prepollen_inv_from_pack_disp_tissues","prepollen_partial_costs","prepollen_success_inv","prepollen_temp_inv","prop_accessory_vs_embryo_endo","prop_accessory_vs_propagule","prop_discarded_vs_all_repro","prop_embryo_endo_vs_all_repro","prop_embryo_endo_vs_success","prop_endo","prop_leaf_expand","prop_leaf_loss","prop_leaf_replacement","prop_pack_disp_vs_all_repro","prop_pack_disp_vs_success","prop_pollen_attract_vs_all_repro","prop_pollen_attract_vs_success","prop_postpollen_all_vs_all_repro","prop_postpollen_discarded","prop_postpollen_discarded_vs_all_repro","prop_postpollen_success","prop_prepollen_all_vs_all_repro","prop_prepollen_discarded","prop_prepollen_discarded_vs_all_repro","prop_prepollen_success","prop_propagule_vs_all_repro","prop_provisioning_vs_success","prop_repro","prop_success","prop_surplus","propagule_costs","propagule_costs_temp","propagule_inv","provisioning_costs","RA","RA_max_1","replace_leaf_prop_no_accessory","repro_and_leaf_growth_prop_surplus","repro_costs","repro_inv","repro_prop_all_leaf","reproducing","scaled_ovule_count","scaled_pollen_attract_costs","scaled_provisioning_costs","scaled_reach_flowering_count","scaled_repro_inv","scaled_seed_count","seed_coat_costs","seed_count","seed_prop_all","seed_prop_all_acc","seed_prop_surplus","seed_prop_veg","seed_size","seed_size_source","seedset","shoot_leaf_count","shoot_leaf_count_new","shoot_leaf_count_new_and_shed_count","shoot_leaf_count_start","shoot_length_start","stem_area","stem_weight","stem_weight_0","stop_at_flower_count","success_costs","success_inv","surplus_inv","total_inv","total_weight","total_weight_0","wood_density","zygote_set"
"Waratah2011","EPMI","EPMI_153","end",2.4,105,0,0,1.39360487247811,308.710878853381,307.317273980903,0,0,1.17661612047083,1.46666666666667,0.74,0,1.39360487247811,0,0,0.02,0,0,0,535.054273774608,131,346.876525611691,120.533130690464,10.3907871284883,0,120.533130690464,0.22586099691107,175,226.343394921227,1.25939468165407,0.726666666666667,272,141,0,30.9224137931034,20.5316266646152,307.317273980903,186.784143290439,121.926735562942,186.784143290439,0.0575757530864198,358.7,238.166869309536,40,0.0116,33,33,0,TRUE,2.4,105,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39360487247811,0,0,105,105,0,0,1.39360487247811,1.39360487247811,0,0,0,0,1.39360487247811,1,1,1,0,0,0.6897,0.227877322991543,0.784257457101152,0.576971148507124,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.00260460469299077,0,0.394954450636155,0,0,0,0,0.00400150558573802,0.0114298547077781,0.575866448267828,0.394954450636155,0,1.39360487247811,0.00451427198696159,TRUE,5.11406142899335,0,0,0,0.0678760088152144,0,0,0,0,0,0,0,0,"Wenk",0,238.907821082395,205.907821082395,0,152.960095661208,141,1.68947871593051,259.1,32.7566050787727,0,0,0,121.926735562942,348.270130484169,617.8,270.923474388309,0.725,0
"Waratah2011","EPMI","EPMI_154","end",2.4,0,0,0,0,180.3,180.3,0,0,1.17661612047083,1.87333333333333,1.48333333333333,0,0,0,0,0.02,0,0,0,350.004820324371,80,230.290611970567,60.5857916461963,5.22291307294795,0,60.5857916461963,0.173099877853247,78,169.704820324371,1.0281647357036,0.39,245,165,0,15.5431034482759,10.3201903753279,180.3,119.714208353804,60.5857916461963,119.714208353804,0.0575757530864198,180.3,119.714208353804,40,0.0116,0,0,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.173099877853247,1,0.515135762510085,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.336027685225714,0,0,0,0,0,0,0.515135762510085,0.336027685225714,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,82.363128432958,82.363128432958,0,182.375498672978,175,2.75625886133448,339.5,169.795179675629,0,0,0,60.5857916461963,230.290611970567,519.8,289.509388029433,0.725,0
"Waratah2011","EPMI","EPMI_155","end",2.4,60,0,0,2.49694443031979,453.019368818904,450.522424388585,0,0,1.17661612047083,1.84,1.43333333333333,0,2.49694443031979,0,0,0.02,0,0,0,927.304570855995,247,628.017868027855,153.732665990764,13.2528160336866,0,153.732665990764,0.166232048263844,292,474.285202037091,1.04548712852964,0.406666666666667,545,298,0,39.4396551724138,26.1868391387272,450.522424388585,296.78975839782,156.229610421084,296.78975839782,0.0575757530864198,457.5,303.767334009236,40,0.0116,6,6,0,TRUE,2.4,60,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49694443031979,0,0,60,60,0,0,2.49694443031979,2.49694443031979,0,0,0,0,2.49694443031979,1,1,1,0,0,0.6897,0.168477127506088,0.977029868487428,0.488533522918713,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.00269269073915473,0,0.344862981970065,0,0,0,0,0.00396016775654327,0.0159825299672053,0.487152583429514,0.344862981970065,0,2.49694443031979,0.00551178294391636,TRUE,2.29122727191871,0,0,0,0.0953511195869038,0,0,0,0,0,0,0,0,"Wenk",0,320.156504165711,314.156504165711,0,261.208778744524,298,2.6590440219984,905.3,431.014797962909,0,0,0,156.229610421084,630.514812458175,1362.8,734.782131972145,0.725,0
"Waratah2011","EPMI","EPMI_156","end",2.4,0,0,0,0,169.409060956303,169.409060956303,0,0,1.17661612047083,1.42333333333333,0.88,0,0,0,0,0.02,0,0,0,338.031768317663,3,239.591754481031,70.9690471196708,6.1180213034199,0,70.9690471196708,0.209947862216838,132,168.62270736136,0.982908348199387,0.543333333333333,186,183,0,18.2068965517241,12.0888752483042,169.409060956303,98.4400138366326,70.9690471196708,98.4400138366326,0.0575757530864198,211.2,140.230952880329,40,0.0116,54,54,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.209947862216838,0.7019849171291,0.501163135640856,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.418921200076637,0,0,0,0,0,0,0.501163135640856,0.418921200076637,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,209.313327902149,155.313327902149,0,181.198882552508,183,1.59112068593437,220.3,51.6772926386402,0,0,0,70.9690471196708,239.591754481031,431.5,191.908245518969,0.725,0
"Waratah2011","EPMI","EPMI_157","end",2.4,540,1.22813803148325,1.22177640039798,55.2662114167464,503.781741355357,447.879233570006,13,0,1.17661612047083,2.25666666666667,1.85,1.13068342987644,50.8807543444399,0.0141399193023256,0.636296368604651,0.02,53.289387755102,0.0965144714766601,4.34315121644971,949.126734430827,110,642.626847071487,197.281853996017,17.007056378967,0,197.281853996017,0.221419500323434,152,445.34499307547,1.31164983945878,0.406666666666667,423,313,0,50.6120689655172,33.6050125865503,447.879233570006,250.597379573989,253.184361781368,250.597379573989,0.0575757530864198,587.1,389.818146003983,40,0.0116,111.778531444729,0,95,TRUE,2.4,585,15,0.286273398837209,0.00636163108527132,0.0491428571428571,0.091092970521542,0.189189189189189,0.0541716512477934,60,2.4377243061507,0.0746732016353903,3.36029407359256,105,8.52029407359256,1.16760474915019,52.5422137117585,0.0491428571428571,0,480,30,555,1.07651177862865,48.4430300382891,1.2484722151599,2.94857142857143,27.2742857142857,0.0419501133786848,4.09918367346939,47.3822137117585,0.988617749116948,0.983496808926994,0.91016944248381,0.0113822508830523,0.126708006693612,0.6897,0.266755062940249,0.642857142857143,0.530784481228911,0.00512094018995379,0.057006661558689,0.073327366443184,0.816285331747699,0.0601098985844264,0.725449693616987,0.0436067075114203,0.274550306383013,0.939890101415574,0.921983042131473,0.866562734972389,0.0780169578685266,0.0165031910730061,0.183714668252301,0.0588988864789219,0.0898305575161901,0.502567562492855,0.0205015503875969,0.0205015503875969,0.92256976744186,0.0205015503875969,0.0800288597704075,0.22079763296607,0.501773507600744,0.502567562492855,1.24227795078558,55.9025077853511,0.11096572820395,TRUE,17.4081172709971,0.00271069592034612,0.000610074176725714,16.5153933083818,1.66351694234225,1.33908594392285,0.00636163108527132,45,0.00071185196372592,0.000670401902635506,0.00251317405280391,0.000670401902635506,0.0205015503875969,"Wenk",0.0769230769230769,290.624181756295,178.845650311566,0,312.97988804524,56,3.99967505368655,1005,559.65500692453,450,0.111594520909139,5.02175344091125,253.184361781368,698.529354856838,1592.1,949.473152928513,0.725,0.428571428571429
"Wilunga2012","EPMI","EPMI_302","end",1.4,0,0,0,0,103.4,103.4,0,0,1.17661612047083,0.896666666666667,0.32,0,0,0,0,0.02,0,0,0,146.505760082709,102,111.561112374498,68.4553522917894,6.458052102999,0,68.4553522917894,0.467253657829859,113,43.1057600827088,0.55104407808591,0.576666666666667,117,15,0,9.75471698113208,3.29666487813308,103.4,34.9446477082106,68.4553522917894,34.9446477082106,0.0528038636267947,103.4,34.9446477082106,40,0.0106,0,0,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.467253657829859,1,0.705774298168388,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.662044026032779,0,0,0,0,0,0,0.705774298168388,0.662044026032779,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,120.014844288024,120.014844288024,11,12,10,0.631468850017808,45,1.89423991729123,0,0,0,68.4553522917894,111.561112374498,148.4,36.8388876255019,0.725,0
"Wilunga2012","EPMI","EPMI_304","end",1.4,0,0,0,0,185.7,185.7,0,0,1.17661612047083,1.09666666666667,0.3,0,0,0,0,0.02,0,0,0,287.947776991463,196,225.18935262575,122.941575634287,11.5982618522912,0,122.941575634287,0.42695789118015,200,102.247776991463,0.873895083119821,0.796666666666667,208,12,0,17.5188679245283,5.92060607223707,185.7,62.7584243657129,122.941575634287,62.7584243657129,0.0528038636267947,185.7,62.7584243657129,40,0.0106,0,0,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.42695789118015,1,0.644908607874079,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.662044026032779,0,0,0,0,0,0,0.644908607874079,0.662044026032779,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,235.323224094166,235.323224094166,3,10.5895450842375,12,0.944580917825591,104.2,1.95222300853742,0,0,0,122.941575634287,225.18935262575,289.9,64.7106473742503,0.725,0
"Wilunga2012","EPMI","EPMI_307","end",1.4,0,0,0,0,85.007,85.007,0,0,1.17661612047083,0.94,0.35,0,0,0,0,0.02,0,0,0,118.168044018672,72,89.4394205396408,56.2783765209685,5.30928080386495,0,56.2783765209685,0.476257155547701,78,33.1610440186723,0.597766542161798,0.59,84,12,0,8.01952830188679,2.71024749802184,85.007,28.7286234790315,56.2783765209685,28.7286234790315,0.0528038636267947,85.007,28.7286234790315,40,0.0106,0,0,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.476257155547701,1,0.719373843461161,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.662044026032779,0,0,0,0,0,0,0.719373843461161,0.662044026032779,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,85.8929767943705,85.8929767943705,0,11.7661612047083,12,0.693977817177985,34.837,1.67595598132768,0,0,0,56.2783765209685,89.4394205396408,119.844,30.4045794603592,0.725,0
"Wilunga2012","EPMI","EPMI_310","end",1.4,0,0,0,0,334.5,334.5,0,0,1.17661612047083,1.41,0.41,0,0,0,0,0.02,0,0,0,487.869724475993,164,374.823451183957,221.453726707965,20.8918610101853,0,221.453726707965,0.453919797843209,170,153.369724475993,1.42942465738336,1,184,20,0,31.5566037735849,10.6647427633996,334.5,113.046273292035,221.453726707965,113.046273292035,0.0528038636267947,334.5,113.046273292035,40,0.0106,0,0,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.453919797843209,1,0.685633855142942,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.662044026032779,0,0,0,0,0,0,0.685633855142942,0.662044026032779,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,270.62170770829,270.62170770829,0,14.1193934456499,20,1.56145008865047,157,3.63027552400732,0,0,0,221.453726707965,374.823451183957,491.5,116.676548816043,0.725,0
"Wilunga2012","EPMI","EPMI_311","end",1.4,0,0,0,0,266.728393509082,266.728393509082,0,0,1.17661612047083,1.20333333333333,0.35,0,0,0,0,0.02,0,0,0,425.326428541501,238,348.844992485276,190.246957452857,17.9478261747979,0,190.246957452857,0.447296346256306,230,158.598035032419,1.04105399222958,0.853333333333333,253,15,0,27.1097169811321,9.1618908063342,266.728393509082,76.4814360562249,190.246957452857,76.4814360562249,0.0528038636267947,287.363,97.1160425471425,40,0.0106,3,3,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.447296346256306,0.78752628350871,0.627114553929151,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.713260987890962,0,0,0,0,0,0,0.627114553929151,0.713260987890962,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,261.855546503582,258.855546503582,0,14.1193934456499,15,1.13726526724577,162.3,3.70196496758126,0,0,0,190.246957452857,348.844992485276,449.663,100.818007514724,0.725,0
"Wilunga2012","EPMI","EPMI_312","end",1.4,0,0,0,0,97,97,0,0,1.17661612047083,0.703333333333333,0.3,0,0,0,0,0.02,0,0,0,145.701100253871,88,112.919370779051,64.2182705251796,6.05832740803581,0,64.2182705251796,0.440753504354359,95,48.7011002538715,0.317833183434427,0.403333333333333,98,10,0,9.15094339622642,3.09261598819061,97,32.7817294748204,64.2182705251796,32.7817294748204,0.0528038636267947,97,32.7817294748204,40,0.0106,0,0,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.440753504354359,1,0.665746516882755,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.662044026032779,0,0,0,0,0,0,0.665746516882755,0.662044026032779,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,79.5969672282497,79.5969672282497,25,10.5895450842375,10,0.388519018140198,52.5,3.79889974612851,0,0,0,64.2182705251796,112.919370779051,149.5,36.5806292209489,0.725,0
"Wilunga2012","EPMI","EPMI_313","end",1.4,0,0,0,0,61.6,61.6,0,0,1.17661612047083,0.643333333333333,0.3,0,0,0,0,0.02,0,0,0,92.2595263911169,108,71.4414383947361,40.7819120036192,3.84735018902068,0,40.7819120036192,0.442034699275736,97,30.6595263911169,0.254373011831914,0.343333333333333,118,10,0,5.81132075471698,1.9639705656963,61.6,20.8180879963808,40.7819120036192,20.8180879963808,0.0528038636267947,61.6,20.8180879963808,40,0.0106,0,0,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.442034699275736,1,0.667681727942743,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.662044026032779,0,0,0,0,0,0,0.667681727942743,0.662044026032779,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,92.9526735171954,92.9526735171954,0,11.7661612047083,10,0.325058846537684,33.882,3.22247360888315,0,0,0,40.7819120036192,71.4414383947361,95.482,24.0405616052639,0.725,0
"Wilunga2012","EPMI","EPMI_314","end",1.4,0,0,0,0,131.944685778832,131.944685778832,0,0,1.17661612047083,0.826666666666667,0.3,0,0,0,0,0.02,0,0,0,208.879879499631,176,174.832967938318,97.8977742175191,9.23563907712445,0,97.8977742175191,0.468679771608601,175,76.935193720799,0.466037816867526,0.526666666666667,184,8,0,13.9501886792453,4.71454960212084,131.944685778832,34.0469115613131,97.8977742175191,34.0469115613131,0.0528038636267947,147.872,49.9742257824809,40,0.0106,3,3,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.468679771608601,0.681289425263065,0.631677335772617,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.741960721189006,0,0,0,0,0,0,0.631677335772617,0.741960721189006,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,199.494892118628,196.494892118628,0,9.41292896376662,8,0.536723651573296,80.49,3.55480627920102,0,0,0,97.8977742175191,174.832967938318,228.362,53.5290320616819,0.725,0
"Basin2007","EPMI","EPMI_401","end",5,120,0.203916551122996,0.197554920037724,36.7049792021392,155.039255985416,115.789091308858,1.66666666666667,0,1.17661612047083,1.86333333333333,1.52666666666667,0.106461949516182,19.1631509129128,0.0141399193023256,2.5451854744186,0.02,27.3278911564626,0.132353402239449,23.8236124031008,285.199190557153,41,167.491493018907,37.33155844717,3.01060955219113,0,37.33155844717,0.160473532579068,51,130.159934571737,0.896374923885508,0.336666666666667,228,187,0,21.9677419354839,18.9571323832927,115.789091308858,78.4575328616882,76.5817231237279,78.4575328616882,0.0702186944444445,272.4,235.06844155283,40,0.0124,115.308379806141,0,98,TRUE,2.4,300,15,1.14509359534884,0.00636163108527133,0.0491428571428571,0.0910929705215419,0.928571428571429,0.0644153439153439,15,11.5947619047619,0.0849168943029408,15.2850409745293,195,24.8678981173865,0.13313957612238,23.9651237020285,0.0491428571428571,0,105,90,210,0.0420466056008385,7.56838900815093,4.83559989250467,0.737142857142857,10.32,0.0419501133786848,16.3967346938776,14.3822665591713,0.935154782269265,0.905980545554973,0.48823109586488,0.0648452177307352,0.126708006693612,0.6897,0.268520127894196,0.333764636134942,0.543617447449755,0.029174236714292,0.057006661558689,0.417749449690093,0.816285331747699,0.38942616166037,0.758569239302869,0.295406707215343,0.241430760697131,0.61057383833963,0.315808468266338,0.192824388649537,0.684191531733662,0.0940194544450271,0.183714668252301,0.137623688902764,0.51176890413512,0.493950532960063,0.0205015503875969,0.0205015503875969,3.69027906976744,0.0205015503875969,0.189851262266525,0.512526528204961,0.47620536566229,0.493950532960063,0.218056470425321,39.2501646765578,0.253162751763011,TRUE,15.8251782988231,0.00480520833424278,0.00108146896762009,11.0776248091761,2.07046951421565,9.49510697929383,0.00636163108527132,180,0.0102424336588766,0.00892423807180671,0.0332348943142285,0.00892423807180671,0.0205015503875969,"Wenk",0.6,175.315801950153,60.0074221440122,0,173.074541010849,108,2.7269111499622,291.6,161.440065428263,15,0.111594520909139,20.087013763645,76.5817231237279,206.741657695465,564,396.508506981093,0.725,0.923076923076923
"Basin2007","EPMI","EPMI_402","end",5,90,0.396631953861407,0.390270322776135,11.8989586158422,62.430785988644,50.107629793732,4,0,1.17661612047083,1.74333333333333,1.31666666666667,0.299177352254593,8.9753205676378,0.0141399193023256,0.424197579069767,0.02,10.931156462585,0.160501550387597,4.81504651162791,203.312703711498,84,165.331073475332,24.4491557524785,1.97170610907084,0,24.4491557524785,0.129945492258762,85,140.881917722854,1.02541584213171,0.426666666666667,241,157,0,14.3870967741935,12.4153906651227,50.107629793732,25.6584740412536,36.7723119473904,25.6584740412536,0.0702186944444445,178.4,153.950844247522,40,0.0124,117.661612047083,0,100,TRUE,2.4,120,15,0.19084893255814,0.00636163108527132,0.0491428571428571,0.091092970521542,0.8,0.100114285714286,30,3.00342857142857,0.120615836101883,3.61847508305648,60,6.56704651162791,0.29015603706185,8.70468111185549,0.0491428571428571,0,60,45,75,0.199063066540308,5.97189199620923,1.87270832273984,1.47428571428571,3.68571428571429,0.0419501133786848,2.73278911564626,5.75610968328406,0.965577196916086,0.950090179666647,0.72832969295184,0.0344228030839138,0.126708006693612,0.6897,0.1808657859352,0.166666666666667,0.307067806629702,0.0154870172494396,0.057006661558689,0.221760486714806,0.816285331747699,0.293632169050205,0.830026047572397,0.243722348716852,0.169973952427603,0.706367830949795,0.686055229303657,0.484607344234988,0.313944770696343,0.0499098203333534,0.183714668252301,0.0606118357089905,0.27167030704816,0.589009274271819,0.0205015503875969,0.0205015503875969,0.615046511627907,0.0205015503875969,0.0693659600325069,0.335120517103807,0.263992679039582,0.589009274271819,0.410771873163732,12.323156194912,0.19738909257291,TRUE,9.66542279955022,0.00733710061798057,0.00165130127118672,6.04088924971889,0.992570957072673,2.41635569988756,0.00636163108527132,30,0.00221612914400574,0.00208642928516512,0.0115357875696437,0.00208642928516512,0.0205015503875969,"Wenk",0.25,217.673982287103,100.01237024002,0,141.193934456499,161,2.38699082484378,248.6,107.718082277146,15,0.111594520909139,3.34783562727417,36.7723119473904,177.654229670244,427,261.668926524668,0.725,0.5
"Basin2007","EPMI","EPMI_403","end",5,60,0.186125956925082,0.17976432583981,22.3351148310098,115.536267825301,91.5043626780119,1.5,0,1.17661612047083,1.68666666666667,1.13,0.0886713553182683,10.6405626381922,0.0141399193023256,1.69679031627907,0.02,16.3967346938776,0.11383488372093,13.6601860465116,274.158651312548,50,189.773129577709,31.1507460904616,2.51215694277916,0,31.1507460904616,0.130438706666122,48,158.622383487247,1.2314606869759,0.556666666666667,230,180,0,18.3306451612903,15.8184882185112,91.5043626780119,60.3536165875503,55.1826512377505,60.3536165875503,0.0702186944444445,227.3,196.149253909538,40,0.0124,105.895450842375,0,90,TRUE,2.4,180,15,0.763395730232559,0.00636163108527133,0.0491428571428571,0.0910929705215419,0.909090909090909,0.0493095238095238,30,5.91714285714286,0.0698110741971207,8.37732890365449,150,15.7487574750831,0.130454802030286,15.6545762436344,0.0491428571428571,0,30,15,165,0.0393618315087445,4.72341978104934,0.624236107579948,1.47428571428571,8.10857142857143,0.0419501133786848,10.931156462585,8.2831476722058,0.929394265420089,0.897628339017093,0.442768168939473,0.0706057345799108,0.126708006693612,0.6897,0.201279992345895,0.307692307692308,0.42142119999557,0.031765926402996,0.057006661558689,0.45486017007762,0.816285331747699,0.348591959410241,0.706328105914714,0.246220298427334,0.293671894085286,0.651408040589759,0.301727731721261,0.196547870512139,0.698272268278739,0.102371660982907,0.183714668252301,0.0876569279584466,0.557231831060527,0.4776218955003,0.0205015503875969,0.0205015503875969,2.46018604651163,0.0205015503875969,0.112401025439833,0.435497472634091,0.370105012011552,0.4776218955003,0.200265876227407,24.0319051472889,0.208003128365085,TRUE,11.3790899303108,0.0057586394643543,0.00129604991984035,10.4308324361182,1.51922894370944,7.58605995354052,0.00636163108527132,120,0.00673801321348478,0.00618908178952444,0.0307486189630246,0.00618908178952444,0.0205015503875969,"Wenk",0.666666666666667,162.373024624974,56.4775737825997,0,152.960095661208,180,2.2343356018181,227.2,68.5776165127531,15,0.111594520909139,13.3913425090967,55.1826512377505,213.805034724997,454.5,264.726870422291,0.725,0.8
"Basin2007","EPMI","EPMI_404","end",5,210,0.306333966686178,0.299972335600907,36.7600760023414,179.322329348173,140.865463029552,2.75,0,1.17661612047083,2.36333333333333,1.40666666666667,0.208879365079365,25.0655238095238,0.0141399193023256,1.69679031627907,0.02,30.0606802721088,0.112168217054264,13.4601860465116,451.573784107023,50,311.487964242788,39.2365094839383,3.16423463580147,0,39.2365094839383,0.0986787538609682,51,272.25145475885,2.83264319604802,0.956666666666667,225,175,0,23.0887096774194,19.9244750416179,140.865463029552,101.628953545614,77.6933758025587,101.628953545614,0.0702186944444445,286.3,247.063490516062,40,0.0124,97.6591379990787,0,83,TRUE,2.4,330,15,0.763395730232559,0.00636163108527133,0.0491428571428571,0.0910929705215419,0.636363636363636,0.0494666666666666,90,5.936,0.0699682170542636,8.39618604651163,210,18.7161860465116,0.25050566893424,30.0606802721088,0.0491428571428571,0,120,0,330,0.159412698412698,19.1295238095238,0,4.42285714285714,16.2171428571429,0.0419501133786848,10.931156462585,19.7406802721088,0.955878092036389,0.936027391672305,0.651782794829211,0.0441219079636111,0.126708006693612,0.6897,0.172050235281474,0.411347517730496,0.397105269746291,0.0198507003640837,0.057006661558689,0.284244596843094,0.816285331747699,0.218327358681492,0.70698766881973,0.154354750353797,0.29301233118027,0.781672641318508,0.636363636363636,0.497428044475414,0.363636363636364,0.0639726083276949,0.183714668252301,0.0851618665035396,0.348217205170789,0.433261022678938,0.0205015503875969,0.0205015503875969,2.46018604651163,0.0205015503875969,0.109894083181412,0.494982563460113,0.343677777663642,0.433261022678938,0.320473885988504,38.4568663186205,0.214456651652971,TRUE,16.5625442733473,0.00457191320379928,0.00102896313929344,16.5625442733473,1.93013197277682,6.0227433721263,0.00636163108527132,120,0.00409048756858072,0.00375750403587851,0.0218395751085794,0.00375750403587851,0.0205015503875969,"Wenk",0.363636363636364,157.666560143091,60.0074221440122,0,165.902872986387,83,4.38671926860881,347,74.7485452411501,120,0.111594520909139,13.3913425090967,77.6933758025587,349.944830561409,633.3,321.812035757212,0.725,0.571428571428571
"Basin2007","EPMI","EPMI_405","end",5,390,0,0,16.2301387970787,130.502356265647,114.272217468569,0,0,1.17661612047083,1.81666666666667,1.42333333333333,0,16.2301387970787,0,0,0.02,0,0,0,288.083267803163,25,189.087979404639,31.5070678671233,2.5408925699293,0,31.5070678671233,0.115897389087687,40,157.580911537516,1.00091141943371,0.393333333333333,235,210,0,18.5403225806452,15.9994300107159,114.272217468569,82.7651496014455,47.737206664202,82.7651496014455,0.0702186944444445,229.9,198.392932132877,40,0.0124,111.778531444729,0,95,TRUE,2.4,390,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2301387970787,0,0,390,390,0,0,16.2301387970787,16.2301387970787,0,0,0,0,16.2301387970787,1,1,1,0,0,0.6897,0.165706280091279,0.417177914110429,0.453002207524301,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0563383598111922,0,0.365795745227996,0,0,0,0,0.0790487412374056,0.339989285741966,0.420345419184089,0.365795745227996,0,16.2301387970787,0.124366634147517,TRUE,24.3758683739853,0,0,0,1.01441981284385,0,0,0,0,0,0,0,0,"Wenk",0,158.843176263562,47.0646448188331,0,191.788427636745,210,2.59203210536808,305.5,147.919088462484,0,0,0,47.737206664202,205.318118201718,535.4,346.312020595361,0.725,0
