weight,individual,species,part,Census,count
1158.8434782608695,HATE_801,HATE,inflorescence_bud_big_bracts,11,284
869.1561266476197,HATE_801,HATE,flower_stigma,12,277
1120.5951521875083,HATE_801,HATE,flower_petals,12,284
12.450000000000001,HATE_801,HATE,seed_immature,17,3
632.2866666666666,HATE_801,HATE,seed_pod,17,4
16.94593548387097,HATE_801,HATE,seed_aborted,18,3
12.670260869565217,HATE_801,HATE,seed,18,1
205.7754010695187,HATE_802,HATE,inflorescence_bud_small,9,100
1705.6217391304347,HATE_802,HATE,inflorescence_bud_big_bracts,11,418
1280.2010818492015,HATE_802,HATE,flower_stigma,12,408
1649.3266676562623,HATE_802,HATE,flower_petals,12,418
102.6,HATE_802,HATE,fruit_aborted,14,2
102.6,HATE_802,HATE,fruit_aborted,15,2
1108.758820754717,HATE_802,HATE,seed_pod,18,6
28.243225806451612,HATE_802,HATE,seed_aborted,18,5
12.670260869565217,HATE_802,HATE,seed,18,1
156.3893048128342,HATE_803,HATE,inflorescence_bud_small,9,76
1632.1739130434783,HATE_803,HATE,inflorescence_bud_big_bracts,11,400
1248.8236043528975,HATE_803,HATE,flower_stigma,12,398
1578.3030312500118,HATE_803,HATE,flower_petals,12,400
214.22,HATE_803,HATE,seed_pod,17,2
25.340521739130434,HATE_803,HATE,seed,18,2
1689.3,HATE_804,HATE,inflorescence_bud_big_bracts,11,414
784.436937407599,HATE_804,HATE,flower_stigma,12,250
1633.5436373437622,HATE_804,HATE,flower_petals,12,414
1528.8,HATE_804,HATE,fruit_aborted,16,56
323.2357142857143,HATE_804,HATE,seed_immature,17,52
7962.5777777777785,HATE_804,HATE,seed_pod,17,56
293.72954838709677,HATE_804,HATE,seed_aborted,18,52
50.68104347826087,HATE_804,HATE,seed,18,4
73.26666666666667,HATE_805,HATE,inflorescence_bud_tiny,7,40
3101.1304347826085,HATE_805,HATE,inflorescence_bud_big_bracts,11,760
2384.688289719101,HATE_805,HATE,flower_stigma,12,760
2998.7757593750225,HATE_805,HATE,flower_petals,12,760
164.62032085561498,HATE_806,HATE,inflorescence_bud_small,10,80
898.88671875,HATE_806,HATE,inflorescence_bud_mid,11,230
2489.0652173913045,HATE_806,HATE,inflorescence_bud_big_bracts,12,610
1901.47513627602,HATE_806,HATE,flower_stigma,13,606
2406.912122656268,HATE_806,HATE,flower_petals,13,610
11.297290322580645,HATE_806,HATE,seed_aborted,17,2
739.1725471698113,HATE_806,HATE,seed_pod,17,4
25.340521739130434,HATE_806,HATE,seed,18,2
109.9,HATE_807,HATE,inflorescence_bud_tiny,7,60
281.66666666666663,HATE_807,HATE,inflorescence_bud_big_flowers,11,100
5059.739130434782,HATE_807,HATE,inflorescence_bud_big_bracts,11,1240
3313.461623609698,HATE_807,HATE,flower_stigma,12,1056
4498.163639062534,HATE_807,HATE,flower_petals,12,1140
602.9,HATE_807,HATE,fruit_aborted,15,10
344.56735483870966,HATE_807,HATE,seed_aborted,17,61
11321.18,HATE_807,HATE,seed_pod,17,74
164.71339130434782,HATE_807,HATE,seed,18,13
34.9,HATE_901,HATE,seed_aborted,3,7
6142.7,HATE_901,HATE,seed_pod,3,26
317.8,HATE_901,HATE,seed,5,19
17571.38739793022,HATE_901,HATE,flower_stigma,13,5600
22850.434782608692,HATE_901,HATE,inflorescence_bud_big_bracts,13,5600
22096.242437500165,HATE_901,HATE,flower_petals,13,5600
128.7,HATE_902,HATE,seed_aborted,3,27
8806.975,HATE_902,HATE,seed_pod,3,38
135.6,HATE_902,HATE,seed,5,11
169,HATE_902,HATE,inflorescence_bud_big_flowers,13,60
13800.030434782608,HATE_902,HATE,inflorescence_bud_big_bracts,13,3382
8101.664689545682,HATE_902,HATE,flower_stigma,14,2582
10187.946066718827,HATE_902,HATE,flower_petals,14,2582
2321.9333347264933,HATE_902,HATE,flower_stigma,15,740
2919.8606078125217,HATE_902,HATE,flower_petals,15,740
1478.3450943396226,HATE_903,HATE,seed_pod,3,8
101.36208695652174,HATE_903,HATE,seed,5,8
3126.5625,HATE_903,HATE,inflorescence_bud_mid,12,800
22591.783797338852,HATE_903,HATE,flower_stigma,13,7200
29379.130434782604,HATE_903,HATE,inflorescence_bud_big_bracts,13,7200
28409.45456250021,HATE_903,HATE,flower_petals,13,7200
12.8,HATE_904,HATE,seed_aborted,3,2
404,HATE_904,HATE,seed_pod,3,2
61.73262032085561,HATE_904,HATE,inflorescence_bud_small,11,30
2309.526086956522,HATE_904,HATE,inflorescence_bud_big_bracts,12,566
1775.9652262908041,HATE_904,HATE,flower_stigma,13,566
2233.2987892187666,HATE_904,HATE,flower_petals,13,566
1364.8,HATE_905,HATE,seed_pod,3,6
45,HATE_905,HATE,seed,5,6
473.19999999999993,HATE_905,HATE,inflorescence_bud_big_flowers,13,168
6846.969565217391,HATE_905,HATE,inflorescence_bud_big_bracts,13,1678
4179.4800025076875,HATE_905,HATE,flower_stigma,14,1332
6.829545454545455,HATE_905,HATE,finished_flower_stigma,14,10
5295.206669843789,HATE_905,HATE,flower_petals,14,1342
527.1416219379065,HATE_905,HATE,flower_stigma,15,168
662.887273125005,HATE_905,HATE,flower_petals,15,168
490.09999999999997,HATE_906,HATE,inflorescence_bud_big_flowers,13,174
14248.878260869566,HATE_906,HATE,inflorescence_bud_big_bracts,13,3492
8729.214239471761,HATE_906,HATE,flower_stigma,14,2782
11024.446673281333,HATE_906,HATE,flower_petals,14,2794
1637.9043253070668,HATE_906,HATE,flower_stigma,15,522
102.6,HATE_906,HATE,fruit_aborted,15,2
2067.5769709375154,HATE_906,HATE,flower_petals,15,524
2217.517641509434,HATE_906,HATE,seed_pod,18,12
30.55315068493151,HATE_906,HATE,seed_immature,18,6
33.89187096774194,HATE_906,HATE,seed_aborted,18,6
76.0215652173913,HATE_907,HATE,seed,1,6
109.89473684210526,HATE_907,HATE,seed_aborted,3,20
7804.168750000001,HATE_907,HATE,seed_pod,3,34
158.43333333333337,HATE_907,HATE,seed,5,14
78.1640625,HATE_907,HATE,inflorescence_bud_mid,12,20
6840.2900941942635,HATE_907,HATE,flower_stigma,13,2180
8895.347826086956,HATE_907,HATE,inflorescence_bud_big_bracts,13,2180
8601.751520312564,HATE_907,HATE,flower_petals,13,2180
8.503125,HEPU_106,HEPU,bud_small,12,12
4.4567672277014925,HEPU_106,HEPU,flower_calyx,12,8
5.0121749408888885,HEPU_106,HEPU,flower_petals,12,8
8.241176470588236,HEPU_106,HEPU,finished_flower_aborting,13,12
7.518262411333333,HEPU_106,HEPU,flower_petals,13,12
2.834375,HEPU_106,HEPU,bud_small,14,4
2.834375,HEPU_107,HEPU,bud_small,14,4
1.3735294117647059,HEPU_107,HEPU,finished_flower,14,2
2.5060874704444442,HEPU_107,HEPU,flower_petals,14,4
0.9256638178878505,HEPU_107,HEPU,fruit_young_aborting,15,2
2.5060874704444442,HEPU_107,HEPU,flower_petals,15,4
6.21178209970297,HEPU_107,HEPU,calyx_fruit,15,8
1.851327635775701,HEPU_107,HEPU,fruit_young_aborting,16,4
5.0121749408888885,HEPU_107,HEPU,flower_petals,16,8
6.21178209970297,HEPU_107,HEPU,calyx_fruit,16,8
2.6311922828623855,HEPU_107,HEPU,fruit_large_immature_aborting,17,4
2.5060874704444442,HEPU_111,HEPU,flower_petals,15,4
3.6,HEPU_111,HEPU,calyx_fruit,16,4
3.152941176470588,HEPU_111,HEPU,fruit_mature,17,4
2.7470588235294118,HEPU_151,HEPU,finished_flower_aborting,10,4
2.5060874704444442,HEPU_151,HEPU,flower_petals,10,4
6.258823529411765,HEPU_152,HEPU,bud_big,11,8
2.5060874704444442,HEPU_152,HEPU,flower_petals,12,4
1.851327635775701,HEPU_152,HEPU,fruit_young_aborting,12,4
3.318010292,HEPU_152,HEPU,calyx_fruit,12,4
9.388235294117647,HEPU_154,HEPU,bud_big,6,12
5.0121749408888885,HEPU_154,HEPU,flower_petals,6,8
2.7470588235294118,HEPU_154,HEPU,finished_flower_aborting,7,4
1.851327635775701,HEPU_154,HEPU,fruit_young_aborting,7,4
6.258823529411765,HEPU_154,HEPU,bud_big,7,8
2.5060874704444442,HEPU_154,HEPU,flower_petals,7,4
3.105891049851485,HEPU_154,HEPU,calyx_fruit,7,4
1.851327635775701,HEPU_154,HEPU,fruit_young_aborting,8,4
3.105891049851485,HEPU_154,HEPU,calyx_fruit,8,4
24.723529411764705,HEPU_154,HEPU,finished_flower_aborting,9,36
22.554787234,HEPU_154,HEPU,flower_petals,9,36
3.1294117647058823,HEPU_154,HEPU,bud_big,11,4
5.0121749408888885,HEPU_154,HEPU,flower_petals,11,8
5.0121749408888885,HEPU_154,HEPU,flower_petals,12,8
4.3,HEPU_154,HEPU,finished_flower_aborting,12,8
2.6311922828623855,HEPU_154,HEPU,fruit_large_immature_aborting,12,4
1.676985743,HEPU_154,HEPU,calyx_fruit,12,4
12,HEPU_154,HEPU,bud_big,12,16
3.1294117647058823,HEPU_156,HEPU,bud_big,4,4
10.988235294117647,HEPU_156,HEPU,finished_flower_aborting,5,16
3.1294117647058823,HEPU_156,HEPU,bud_big,5,4
10.024349881777777,HEPU_156,HEPU,flower_petals,5,16
12.51764705882353,HEPU_156,HEPU,bud_big,6,16
2.2283836138507462,HEPU_157,HEPU,flower_calyx,1,4
2.5060874704444442,HEPU_157,HEPU,flower_petals,1,4
5.66875,HEPU_157,HEPU,bud_small,5,8
2.7470588235294118,HEPU_157,HEPU,finished_flower_aborting,5,4
2.5060874704444442,HEPU_157,HEPU,flower_petals,5,4
2.819148936,HEPU_157,HEPU,flower_petals,12,4
2.480851064,HEPU_157,HEPU,flower_calyx,12,4
2.6311922828623855,HEPU_402,HEPU,fruit_large_immature_aborting,2,4
10.024349881777777,HEPU_402,HEPU,flower_petals,2,16
12.42356419940594,HEPU_402,HEPU,calyx_fruit,2,16
9.458823529411765,HEPU_402,HEPU,fruit_mature,3,12
2.7470588235294118,HEPU_402,HEPU,finished_flower_aborting,10,4
2.834375,HEPU_402,HEPU,bud_small,10,4
4.4567672277014925,HEPU_402,HEPU,flower_calyx,10,8
17.54261229311111,HEPU_402,HEPU,flower_petals,10,28
9.317673149554455,HEPU_402,HEPU,calyx_fruit,10,12
3.152941176470588,HEPU_402,HEPU,fruit_mature,11,4
2.5060874704444442,HEPU_402,HEPU,flower_petals,11,4
3.105891049851485,HEPU_402,HEPU,calyx_fruit,11,4
6.305882352941176,HEPU_402,HEPU,fruit_mature,12,8
17.00625,HEPU_402,HEPU,bud_small,12,24
6.685150841552239,HEPU_402,HEPU,flower_calyx,12,12
8.241176470588236,HEPU_402,HEPU,finished_flower_aborting,12,12
27.566962174888886,HEPU_402,HEPU,flower_petals,12,44
9.317673149554455,HEPU_402,HEPU,calyx_fruit,12,12
7.8935768485871565,HEPU_402,HEPU,fruit_large_immature_aborting,13,12
12.611764705882353,HEPU_402,HEPU,fruit_mature,13,16
2.834375,HEPU_402,HEPU,bud_small,13,4
9.317673149554455,HEPU_402,HEPU,calyx_fruit,13,12
2.834375,HEPU_402,HEPU,bud_small,16,4
2.2283836138507462,HEPU_402,HEPU,flower_calyx,17,4
2.7470588235294118,HEPU_402,HEPU,finished_flower_aborting,17,4
5.0121749408888885,HEPU_402,HEPU,flower_petals,17,8
4.2515625,HEPU_404,HEPU,bud_small,2,6
1.851327635775701,HEPU_404,HEPU,fruit_young_aborting,2,4
2.5060874704444442,HEPU_404,HEPU,flower_petals,2,4
3.105891049851485,HEPU_404,HEPU,calyx_fruit,2,4
0.9256638178878505,HEPU_404,HEPU,fruit_young_aborting,3,2
5.0121749408888885,HEPU_404,HEPU,flower_petals,3,8
6.21178209970297,HEPU_404,HEPU,calyx_fruit,3,8
2.2283836138507462,HEPU_404,HEPU,flower_calyx,4,4
2.5060874704444442,HEPU_404,HEPU,flower_petals,4,4
2.7470588235294118,HEPU_404,HEPU,finished_flower_aborting,12,4
2.6311922828623855,HEPU_404,HEPU,fruit_large_immature_aborting,12,4
2.834375,HEPU_404,HEPU,bud_small,12,4
5.0121749408888885,HEPU_404,HEPU,flower_petals,12,8
3.105891049851485,HEPU_404,HEPU,calyx_fruit,12,4
2.5060874704444442,HEPU_404,HEPU,flower_petals,14,4
3.105891049851485,HEPU_404,HEPU,calyx_fruit,14,4
3.152941176470588,HEPU_404,HEPU,fruit_mature,16,4
2.5060874704444442,HEPU_404,HEPU,flower_petals,16,4
1.3,HEPU_404,HEPU,fruit_young_aborting,17,4
7.2,HEPU_404,HEPU,bud_big,17,8
2.2283836138507462,HEPU_404,HEPU,flower_calyx,17,4
2.5060874704444442,HEPU_404,HEPU,flower_petals,17,4
3.9,HEPU_404,HEPU,calyx_fruit,17,4
0.9256638178878505,HEPU_405,HEPU,fruit_young_aborting,2,2
5.0121749408888885,HEPU_405,HEPU,flower_petals,2,8
6.21178209970297,HEPU_405,HEPU,calyx_fruit,2,8
3.152941176470588,HEPU_405,HEPU,fruit_mature,12,4
2.834375,HEPU_405,HEPU,bud_small,12,4
2.5060874704444442,HEPU_405,HEPU,flower_petals,12,4
3.105891049851485,HEPU_405,HEPU,calyx_fruit,12,4
5.0121749408888885,HEPU_405,HEPU,flower_petals,13,8
6.21178209970297,HEPU_405,HEPU,calyx_fruit,13,8
6.305882352941176,HEPU_405,HEPU,fruit_mature,14,8
2.834375,HEPU_405,HEPU,bud_small,14,4
5.0121749408888885,HEPU_405,HEPU,flower_petals,14,8
2.7470588235294118,HEPU_405,HEPU,finished_flower_aborting,15,4
1.851327635775701,HEPU_405,HEPU,fruit_young_aborting,15,4
3.105891049851485,HEPU_405,HEPU,calyx_fruit,15,4
2.2283836138507462,HEPU_406,HEPU,flower_calyx,2,4
2.5060874704444442,HEPU_406,HEPU,flower_petals,2,4
7.79453125,HEPU_406,HEPU,bud_small,3,11
0.7376538461538461,HEPU_406,HEPU,fruit_aborted,4,1
5.66875,HEPU_406,HEPU,bud_small,4,8
7.518262411333333,HEPU_406,HEPU,flower_petals,4,12
5.553982907327103,HEPU_406,HEPU,fruit_young_aborting,5,12
8.503125,HEPU_406,HEPU,bud_small,5,12
2.5060874704444442,HEPU_406,HEPU,flower_petals,5,4
9.317673149554455,HEPU_406,HEPU,calyx_fruit,5,12
7.518262411333333,HEPU_406,HEPU,flower_petals,10,12
9.317673149554455,HEPU_406,HEPU,calyx_fruit,10,12
6.305882352941176,HEPU_406,HEPU,fruit_mature,11,8
5.66875,HEPU_406,HEPU,bud_small,11,8
3.152941176470588,HEPU_406,HEPU,fruit_mature,12,4
2.7470588235294118,HEPU_406,HEPU,finished_flower_aborting,13,4
2.5060874704444442,HEPU_406,HEPU,flower_petals,13,4
2.7470588235294118,HEPU_406,HEPU,finished_flower_aborting,14,4
2.5060874704444442,HEPU_406,HEPU,flower_petals,14,4
2.5060874704444442,HEPU_406,HEPU,flower_petals,16,4
4.2,HEPU_406,HEPU,calyx_fruit,16,4
3.3,HEPU_406,HEPU,fruit_mature,17,4
1.851327635775701,HEPU_407,HEPU,fruit_young_aborting,3,4
2.5060874704444442,HEPU_407,HEPU,flower_petals,3,4
3.105891049851485,HEPU_407,HEPU,calyx_fruit,3,4
2.2283836138507462,HEPU_407,HEPU,flower_calyx,4,4
1.3735294117647059,HEPU_407,HEPU,finished_flower,4,2
2.834375,HEPU_407,HEPU,bud_small,4,4
5.0121749408888885,HEPU_407,HEPU,flower_petals,4,8
0.9256638178878505,HEPU_407,HEPU,fruit_young_aborting,5,2
6.21178209970297,HEPU_407,HEPU,calyx_fruit,5,8
8.503125,HEPU_407,HEPU,bud_small,9,12
5.4941176470588236,HEPU_407,HEPU,finished_flower_aborting,10,8
7.518262411333333,HEPU_407,HEPU,flower_petals,10,12
3.105891049851485,HEPU_407,HEPU,calyx_fruit,10,4
3.152941176470588,HEPU_407,HEPU,fruit_mature,11,4
2.834375,HEPU_407,HEPU,bud_small,11,4
7.518262411333333,HEPU_407,HEPU,flower_petals,12,12
3.105891049851485,HEPU_407,HEPU,calyx_fruit,12,4
3.152941176470588,HEPU_407,HEPU,fruit_mature,13,4
10.024349881777777,HEPU_407,HEPU,flower_petals,13,16
18.63534629910891,HEPU_407,HEPU,calyx_fruit,13,24
6.305882352941176,HEPU_407,HEPU,fruit_mature,14,8
4.96015625,HEPU_407,HEPU,bud_small,14,7
5.0121749408888885,HEPU_407,HEPU,flower_petals,14,8
6.21178209970297,HEPU_407,HEPU,calyx_fruit,14,8
2.7470588235294118,HEPU_407,HEPU,finished_flower_aborting,15,4
12.611764705882353,HEPU_407,HEPU,fruit_mature,15,16
5.0121749408888885,HEPU_407,HEPU,flower_petals,15,8
0.7376538461538461,HEPU_407,HEPU,fruit_aborted,16,1
6.305882352941176,HEPU_407,HEPU,fruit_mature,16,8
2.15,HEPU_407,HEPU,fruit_young_aborting,16,4
5.0121749408888885,HEPU_407,HEPU,flower_petals,16,8
5.013333333333333,HEPU_407,HEPU,calyx_fruit,16,8
3.152941176470588,HEPU_407,HEPU,fruit_mature,17,4
10.524769131449542,HEPU_408,HEPU,fruit_large_immature_aborting,3,16
10.024349881777777,HEPU_408,HEPU,flower_petals,3,16
12.42356419940594,HEPU_408,HEPU,calyx_fruit,3,16
8.241176470588236,HEPU_408,HEPU,finished_flower_aborting,10,12
7.518262411333333,HEPU_408,HEPU,flower_petals,10,12
2.834375,HEPU_408,HEPU,bud_small,11,4
2.5060874704444442,HEPU_408,HEPU,flower_petals,11,4
3.105891049851485,HEPU_408,HEPU,calyx_fruit,11,4
6.305882352941176,HEPU_408,HEPU,fruit_mature,12,8
2.834375,HEPU_408,HEPU,bud_small,12,4
3.3425754207761194,HEPU_408,HEPU,flower_calyx,12,6
10.024349881777777,HEPU_408,HEPU,flower_petals,12,16
6.21178209970297,HEPU_408,HEPU,calyx_fruit,12,8
0.9256638178878505,HEPU_408,HEPU,fruit_young_aborting,13,2
3.152941176470588,HEPU_408,HEPU,fruit_mature,13,4
2.7470588235294118,HEPU_408,HEPU,finished_flower_aborting,13,4
2.5060874704444442,HEPU_408,HEPU,flower_petals,13,4
6.21178209970297,HEPU_408,HEPU,calyx_fruit,13,8
8.913534455402985,HEPU_001,HEPU,flower_calyx,1,16
20.048699763555554,HEPU_001,HEPU,flower_petals,1,32
10.524769131449542,HEPU_001,HEPU,fruit_large_immature_aborting,2,16
12.42356419940594,HEPU_001,HEPU,calyx_fruit,2,16
2.7470588235294118,HEPU_001,HEPU,finished_flower_aborting,3,4
2.5060874704444442,HEPU_001,HEPU,flower_petals,3,4
5.0121749408888885,HEPU_001,HEPU,flower_petals,16,8
7.2,HEPU_001,HEPU,calyx_fruit,16,8
4.868,HEPU_001,HEPU,fruit_large_immature_aborting,17,8
2.2283836138507462,HEPU_002,HEPU,flower_calyx,1,4
5.553982907327103,HEPU_002,HEPU,fruit_young_aborting,1,12
10.024349881777777,HEPU_002,HEPU,flower_petals,1,16
9.317673149554455,HEPU_002,HEPU,calyx_fruit,1,12
2.7470588235294118,HEPU_002,HEPU,finished_flower_aborting,13,4
2.5060874704444442,HEPU_002,HEPU,flower_petals,13,4
6.258823529411765,HEPU_004,HEPU,bud_big,2,8
8.913534455402985,HEPU_004,HEPU,flower_calyx,2,16
17.54261229311111,HEPU_004,HEPU,flower_petals,2,28
2.5060874704444442,HEPU_004,HEPU,flower_petals,3,4
9.317673149554455,HEPU_004,HEPU,calyx_fruit,3,12
2.5060874704444442,HEPU_004,HEPU,flower_petals,4,4
3.105891049851485,HEPU_004,HEPU,calyx_fruit,4,4
4.120588235294118,HEPU_004,HEPU,finished_flower,5,6
2.7470588235294118,HEPU_004,HEPU,finished_flower_aborting,5,4
12.611764705882353,HEPU_004,HEPU,fruit_mature,5,16
2.12578125,HEPU_004,HEPU,bud_small,5,3
10.024349881777777,HEPU_004,HEPU,flower_petals,5,16
0.9256638178878505,HEPU_004,HEPU,fruit_young_aborting,6,2
0.7376538461538461,HEPU_004,HEPU,fruit_aborted,6,1
2.834375,HEPU_004,HEPU,bud_small,6,4
5.4941176470588236,HEPU_004,HEPU,finished_flower_aborting,6,8
10.024349881777777,HEPU_004,HEPU,flower_petals,6,16
9.317673149554455,HEPU_004,HEPU,calyx_fruit,6,12
1.851327635775701,HEPU_004,HEPU,fruit_young_aborting,7,4
3.152941176470588,HEPU_004,HEPU,fruit_mature,7,4
3.105891049851485,HEPU_004,HEPU,calyx_fruit,7,4
14.171875,HEPU_004,HEPU,bud_small,9,20
35.71176470588235,HEPU_004,HEPU,finished_flower_aborting,10,52
32.579137115777776,HEPU_004,HEPU,flower_petals,10,52
5.66875,HEPU_004,HEPU,bud_small,11,8
10.024349881777777,HEPU_004,HEPU,flower_petals,11,16
3.105891049851485,HEPU_004,HEPU,calyx_fruit,11,4
2.7470588235294118,HEPU_004,HEPU,finished_flower_aborting,12,4
6.305882352941176,HEPU_004,HEPU,fruit_mature,12,8
1.851327635775701,HEPU_004,HEPU,fruit_young_aborting,12,4
35.08522458622222,HEPU_004,HEPU,flower_petals,12,56
21.741237348960393,HEPU_004,HEPU,calyx_fruit,12,28
14.810621086205607,HEPU_004,HEPU,fruit_young_aborting,13,32
21.049538262899084,HEPU_004,HEPU,fruit_large_immature_aborting,13,32
9.458823529411765,HEPU_004,HEPU,fruit_mature,13,12
5.66875,HEPU_004,HEPU,bud_small,13,8
2.7470588235294118,HEPU_004,HEPU,finished_flower_aborting,13,4
45.109574468,HEPU_004,HEPU,flower_petals,13,72
55.90603889732673,HEPU_004,HEPU,calyx_fruit,13,72
9.256638178878504,HEPU_004,HEPU,fruit_young_aborting,14,20
2.6311922828623855,HEPU_004,HEPU,fruit_large_immature_aborting,14,4
4.8,HEPU_004,HEPU,fruit_mature,14,8
5.66875,HEPU_004,HEPU,bud_small,14,8
7.518262411333333,HEPU_004,HEPU,flower_petals,14,12
17.4,HEPU_004,HEPU,calyx_fruit,14,24
2.6311922828623855,HEPU_004,HEPU,fruit_large_immature_aborting,15,4
3.152941176470588,HEPU_004,HEPU,fruit_mature,15,4
2.834375,HEPU_004,HEPU,bud_small,15,4
15.036524822666665,HEPU_004,HEPU,flower_petals,15,24
12.42356419940594,HEPU_004,HEPU,calyx_fruit,15,16
7.8935768485871565,HEPU_004,HEPU,fruit_large_immature_aborting,16,12
2.7470588235294118,HEPU_004,HEPU,finished_flower_aborting,16,4
12.530437352222222,HEPU_004,HEPU,flower_petals,16,20
21.741237348960393,HEPU_004,HEPU,calyx_fruit,16,28
8.241176470588236,HEPU_004,HEPU,finished_flower,17,12
7.405310543102804,HEPU_004,HEPU,fruit_young_aborting,17,16
16.59259259259259,HEPU_004,HEPU,fruit_large_immature_aborting,17,28
9.244444444444445,HEPU_004,HEPU,fruit_mature,17,16
5.66875,HEPU_004,HEPU,bud_small,17,8
17.54261229311111,HEPU_004,HEPU,flower_petals,17,28
20.377777777777776,HEPU_004,HEPU,calyx_fruit,17,28
2.834375,HEPU_006,HEPU,bud_small,2,4
3.152941176470588,HEPU_006,HEPU,fruit_mature,2,4
15.036524822666665,HEPU_006,HEPU,flower_petals,2,24
12.42356419940594,HEPU_006,HEPU,calyx_fruit,2,16
9.458823529411765,HEPU_006,HEPU,fruit_mature,3,12
7.518262411333333,HEPU_006,HEPU,flower_petals,3,12
3.105891049851485,HEPU_006,HEPU,calyx_fruit,3,4
1.851327635775701,HEPU_006,HEPU,fruit_young_aborting,4,4
9.317673149554455,HEPU_006,HEPU,calyx_fruit,4,12
3.152941176470588,HEPU_006,HEPU,fruit_mature,5,4
6.305882352941176,HEPU_006,HEPU,fruit_mature,6,8
2.7470588235294118,HEPU_006,HEPU,finished_flower_aborting,11,4
5.0121749408888885,HEPU_006,HEPU,flower_petals,11,8
3.105891049851485,HEPU_006,HEPU,calyx_fruit,11,4
2.7470588235294118,HEPU_006,HEPU,finished_flower_aborting,12,4
2.5060874704444442,HEPU_006,HEPU,flower_petals,12,4
3.152941176470588,HEPU_006,HEPU,fruit_mature,13,4
2.7470588235294118,HEPU_006,HEPU,finished_flower_aborting,13,4
1.851327635775701,HEPU_006,HEPU,fruit_young_aborting,13,4
7.518262411333333,HEPU_006,HEPU,flower_petals,13,12
6.21178209970297,HEPU_006,HEPU,calyx_fruit,13,8
3.152941176470588,HEPU_006,HEPU,fruit_mature,14,4
2.5060874704444442,HEPU_006,HEPU,flower_petals,14,4
2.7470588235294118,HEPU_006,HEPU,finished_flower_aborting,15,4
3.152941176470588,HEPU_006,HEPU,fruit_mature,15,4
2.5060874704444442,HEPU_006,HEPU,flower_petals,15,4
3.105891049851485,HEPU_006,HEPU,calyx_fruit,15,4
6.305882352941176,HEPU_007,HEPU,fruit_mature,2,8
5.0121749408888885,HEPU_007,HEPU,flower_petals,2,8
6.21178209970297,HEPU_007,HEPU,calyx_fruit,2,8
1.851327635775701,HEPU_007,HEPU,fruit_young_aborting,15,4
5.0121749408888885,HEPU_007,HEPU,flower_petals,15,8
3.105891049851485,HEPU_007,HEPU,calyx_fruit,15,4
1.851327635775701,HEPU_007,HEPU,fruit_young_aborting,16,4
3.3425754207761194,HEPU_007,HEPU,flower_calyx,16,6
5.0121749408888885,HEPU_007,HEPU,flower_petals,16,8
3.105891049851485,HEPU_007,HEPU,calyx_fruit,16,4
0.9256638178878505,HEPU_007,HEPU,fruit_young_aborting,17,2
2.2283836138507462,HEPU_007,HEPU,flower_calyx,17,4
2.5060874704444442,HEPU_007,HEPU,flower_petals,17,4
6.21178209970297,HEPU_007,HEPU,calyx_fruit,17,8
5.553982907327103,HEPU_009,HEPU,fruit_young_aborting,10,12
2.834375,HEPU_009,HEPU,bud_small,10,4
7.518262411333333,HEPU_009,HEPU,flower_petals,10,12
9.317673149554455,HEPU_009,HEPU,calyx_fruit,10,12
1.851327635775701,HEPU_009,HEPU,fruit_young_aborting,13,4
0.7376538461538461,HEPU_009,HEPU,fruit_aborted,13,1
5.0121749408888885,HEPU_009,HEPU,flower_petals,13,8
3.105891049851485,HEPU_009,HEPU,calyx_fruit,13,4
1.8,HEPU_009,HEPU,fruit_young_aborting,16,4
2.5060874704444442,HEPU_009,HEPU,flower_petals,16,4
2.78,HEPU_009,HEPU,calyx_fruit,16,4
1.851327635775701,HEPU_801,HEPU,fruit_young_aborting,2,4
7.518262411333333,HEPU_801,HEPU,flower_petals,2,12
9.317673149554455,HEPU_801,HEPU,calyx_fruit,2,12
6.305882352941176,HEPU_801,HEPU,fruit_mature,3,8
2.834375,HEPU_801,HEPU,bud_small,10,4
17.54261229311111,HEPU_801,HEPU,flower_petals,10,28
12.42356419940594,HEPU_801,HEPU,calyx_fruit,10,16
4.4567672277014925,HEPU_801,HEPU,flower_calyx,11,8
17.00625,HEPU_801,HEPU,bud_small,11,24
8.241176470588236,HEPU_801,HEPU,finished_flower_aborting,11,12
20.048699763555554,HEPU_801,HEPU,flower_petals,11,32
12.42356419940594,HEPU_801,HEPU,calyx_fruit,11,16
25.223529411764705,HEPU_801,HEPU,fruit_mature,12,32
5.66875,HEPU_801,HEPU,bud_small,12,8
5.4941176470588236,HEPU_801,HEPU,finished_flower_aborting,12,8
0.9256638178878505,HEPU_801,HEPU,fruit_young_aborting,12,2
10.024349881777777,HEPU_801,HEPU,flower_petals,12,16
12.42356419940594,HEPU_801,HEPU,calyx_fruit,12,16
6.305882352941176,HEPU_801,HEPU,fruit_mature,13,8
5.66875,HEPU_801,HEPU,bud_small,14,8
2.7470588235294118,HEPU_801,HEPU,finished_flower_aborting,14,4
5.0121749408888885,HEPU_801,HEPU,flower_petals,14,8
3.105891049851485,HEPU_801,HEPU,calyx_fruit,14,4
5.4941176470588236,HEPU_801,HEPU,finished_flower_aborting,15,8
3.152941176470588,HEPU_801,HEPU,fruit_mature,15,4
8.503125,HEPU_801,HEPU,bud_small,15,12
2.2283836138507462,HEPU_801,HEPU,flower_calyx,15,4
